Order,Family,Genus,Species,Time,Disp.M,Disp.95,Mass,Diet,NDVI,HFI
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.157308361,0.291554822,3588,H,0.641012961,4.679059538
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.09578854,0.175587463,3588,H,1.299183664,5.048271995
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.089810096,0.194743811,3588,H,1.353645822,5.321204709
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.09620631,0.180529866,3588,H,1.251852098,4.704292076
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.138736107,0.237527383,3588,H,1.250551432,4.736177817
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.095451191,0.254378383,3588,H,1.316957578,5.080698966
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.121091661,0.231799693,3588,H,0.339770843,5.048451658
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.131014254,0.291554608,3588,H,1.413702675,5.389088041
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.142895789,0.259000454,3588,H,0.334342106,4.675150441
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.113801759,0.21120066,3588,H,1.088355745,5.048123794
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.108701496,0.211919129,3588,H,1.261019884,5.065129228
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.147636659,0.249740659,3588,H,1.434898558,4.679575209
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.167432284,0.370782734,3588,H,0.998809627,5.263265983
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.137507266,0.213514755,3588,H,0.97662285,5.048825956
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.15271385,0.332341929,3588,H,1.279512573,5.313103454
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.126458061,0.24055262,3588,H,1.465319305,5.048255397
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.105844337,0.222596987,3588,H,0.893213026,4.746002688
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.1145242,0.201675992,3588,H,0.88747274,5.048189497
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.157333461,0.365016715,3588,H,0.332919505,5.300049548
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.124964318,0.255897304,3588,H,0.326867986,4.672402122
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.105208486,0.20269714,3588,H,0.323172999,5.04584848
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.131066879,0.287992836,3588,H,0.342223104,5.155319901
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.157582729,0.298102153,3588,H,0.328093585,4.633574483
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.14559686,0.313867531,3588,H,0.32808337,5.336632155
Primates,Indriidae,Propithecus,Propithecus verreauxi,16,0.124364107,0.308921344,3588,H,0.490174672,5.362683539
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.151890039,0.274284275,3588,H,0.680243085,4.691918522
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.097560974,0.170713649,3588,H,1.325319125,5.049268134
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.104474387,0.208218522,3588,H,1.266050456,4.69297454
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.134470345,0.282827363,3588,H,1.266705809,4.739853085
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.120289683,0.265115795,3588,H,0.386361852,5.04961614
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.121088332,0.305620542,3588,H,1.437322303,5.386159901
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.099117241,0.35690294,3588,H,0.378810432,4.678482845
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.077564089,0.186741537,3588,H,1.113046452,5.045142965
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.12226744,0.276801739,3588,H,1.449896316,4.673509806
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.145525129,0.378991064,3588,H,1.014614698,5.264674329
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.111737719,0.233797497,3588,H,1.0033982,5.050364735
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.121894409,0.249634835,3588,H,1.478193724,5.049223618
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.098115114,0.247082275,3588,H,0.925093977,4.745160898
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.087910906,0.187046024,3588,H,0.914620749,5.04493983
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.145548723,0.335989543,3588,H,0.369697751,5.2795103
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.088190674,0.257257766,3588,H,0.358781113,4.66532167
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.099167478,0.203653535,3588,H,0.374645995,5.044428228
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.130243583,0.307945949,3588,H,0.383817762,5.107170827
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.123015805,0.360187518,3588,H,0.380723823,4.642323964
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.150034839,0.348048327,3588,H,0.363795078,5.355079351
Primates,Indriidae,Propithecus,Propithecus verreauxi,32,0.150288724,0.312229591,3588,H,0.51680064,5.364302949
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.15703033,0.26980673,3588,H,0.681018296,4.699261343
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.102753591,0.156144734,3588,H,1.293250435,5.05129516
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.100348092,0.184220862,3588,H,1.237361978,4.68557202
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.164538949,0.248785642,3588,H,1.241220788,4.741211535
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.146654787,0.240386755,3588,H,0.396357008,5.051945103
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.123304238,0.27887721,3588,H,1.414207176,5.380346059
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.14619216,0.244641934,3588,H,0.387601573,4.68705969
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.111221949,0.18396101,3588,H,1.080462861,5.042998754
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.140366614,0.280772705,3588,H,1.405519357,4.673081189
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.186437553,0.37652326,3588,H,0.986647494,5.243542184
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.112725563,0.226765995,3588,H,0.980790608,5.053442294
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.118502163,0.231748598,3588,H,1.458511946,5.047287177
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.127852295,0.257312526,3588,H,0.889555343,4.756786523
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.097657002,0.202383091,3588,H,0.883711193,5.050954055
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.161636747,0.324352397,3588,H,0.372115003,5.272828659
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.139311467,0.291101423,3588,H,0.305403902,4.670910201
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.13483366,0.198787734,3588,H,0.340469875,5.04156928
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.132105088,0.296602027,3588,H,0.356244122,5.162466859
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.160567502,0.377584128,3588,H,0.340233798,4.647392442
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.181056573,0.360629782,3588,H,0.332049812,5.366308079
Primates,Indriidae,Propithecus,Propithecus verreauxi,64,0.12625431,0.280086902,3588,H,0.494766361,5.391973743
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.133396492,0.284107145,3588,H,0.679047415,4.720488182
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.083803566,0.18621828,3588,H,1.305317875,5.055494
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.102024266,0.216965903,3588,H,1.285895475,4.683250191
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.143667064,0.289832397,3588,H,1.29216233,4.779689615
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.155865089,0.2558932,3588,H,0.404912217,5.056861803
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.134414771,0.210676105,3588,H,1.43136288,5.368718375
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.134364607,0.238574687,3588,H,0.406379615,4.683448387
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.104689836,0.180401093,3588,H,1.143758196,5.038710332
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.113882161,0.201426928,3588,H,1.437102248,4.706465928
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.155591452,0.362822057,3588,H,0.906886339,5.253168449
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.129886121,0.206142509,3588,H,0.92761415,5.059597411
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.1281803,0.208609073,3588,H,1.474161085,5.047287177
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.132753327,0.191594999,3588,H,0.922864826,4.763913448
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.087956362,0.187760771,3588,H,0.917923754,5.047287177
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.161695911,0.342649454,3588,H,0.361027373,5.277959423
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.150910879,0.256180555,3588,H,0.284707449,4.653269776
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.100001889,0.184350324,3588,H,0.354457086,5.035550441
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.133961748,0.219553744,3588,H,0.348536084,5.126986576
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.18640197,0.352467308,3588,H,0.363231008,4.664282302
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.189875793,0.35911974,3588,H,0.311912701,5.391973743
Primates,Indriidae,Propithecus,Propithecus verreauxi,128,0.110083235,0.252664887,3588,H,0.554782288,5.391973743
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.13829264,0.250634625,3588,H,0.663313866,4.704305572
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.094098951,0.131751691,3588,H,1.283335348,5.064521505
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.095820254,0.201317394,3588,H,1.308995256,4.651384297
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.133733166,0.297246183,3588,H,1.316973438,4.749956553
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.204092212,0.241102409,3588,H,0.411525475,5.06643643
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.148488808,0.244699418,3588,H,1.473999299,5.342556087
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.162866865,0.200146709,3588,H,0.424865687,4.675623897
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.146134105,0.219796097,3588,H,1.197036268,5.030133487
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.149066678,0.220266824,3588,H,1.387587914,4.689745208
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.113852242,0.342892078,3588,H,0.847632105,5.283023235
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.156910903,0.243310028,3588,H,0.889218725,5.071907646
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.131842675,0.196389655,3588,H,1.485535378,5.047287177
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.139449903,0.215628095,3588,H,0.980044147,4.779139152
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.084730485,0.18502684,3588,H,0.933678704,5.047287177
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.166656908,0.236708998,3588,H,0.349710782,5.216866876
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.140756778,0.233929258,3588,H,0.326381627,4.67185294
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.100889336,0.194513085,3588,H,0.330273423,5.022509625
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.123669869,0.269255842,3588,H,0.368485995,5.065045655
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.283989816,0.385137048,3588,H,0.332565258,4.712008788
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.177124045,0.242650096,3588,H,0.381320814,5.391973743
Primates,Indriidae,Propithecus,Propithecus verreauxi,256,0.156173636,0.290172327,3588,H,0.582169919,5.391973743
Carnivora,Felidae,Puma,Puma concolor,1,0.05356591,1.50982859,51600,C,1.003269939,14.31251132
Carnivora,Felidae,Puma,Puma concolor,1,0.140769201,2.948800476,51600,C,0.859286496,20.37303944
Carnivora,Felidae,Puma,Puma concolor,1,0.491173675,3.269593159,51600,C,1.314657898,13.14190705
Carnivora,Felidae,Puma,Puma concolor,1,0.115108413,1.702374087,51600,C,1.402473278,11.87443053
Carnivora,Felidae,Puma,Puma concolor,2,0.157254865,1.222376818,51600,C,1.038454973,13.93416181
Carnivora,Felidae,Puma,Puma concolor,2,0.904866639,4.208803171,51600,C,1.030671917,19.26190495
Carnivora,Felidae,Puma,Puma concolor,2,0.820061566,3.523771227,51600,C,1.319253256,13.67973106
Carnivora,Felidae,Puma,Puma concolor,2,0.267677682,2.45447435,51600,C,1.440650596,11.0143422
Carnivora,Felidae,Puma,Puma concolor,2,0.162831419,1.615858358,51600,C,1.440905199,11.64690166
Carnivora,Felidae,Puma,Puma concolor,2,0.053616932,1.043547954,51600,C,1.116385529,18.66908048
Carnivora,Felidae,Puma,Puma concolor,4,0.175378054,1.59680606,51600,C,1.035049264,12.87265162
Carnivora,Felidae,Puma,Puma concolor,4,0.609066124,2.554188252,51600,C,0.982077128,19.37628631
Carnivora,Felidae,Puma,Puma concolor,4,1.033954683,4.181081874,51600,C,1.288647904,14.0328094
Carnivora,Felidae,Puma,Puma concolor,4,0.441530155,3.268526399,51600,C,1.414065957,10.69343241
Carnivora,Felidae,Puma,Puma concolor,4,0.177858728,1.921997715,51600,C,1.399364793,13.17928289
Carnivora,Felidae,Puma,Puma concolor,4,0.122085156,1.321115661,51600,C,1.101003024,19.01208391
Carnivora,Felidae,Puma,Puma concolor,128,1.526163491,6.397056051,51600,C,1.097141187,16.70430916
Carnivora,Felidae,Puma,Puma concolor,256,2.751148958,4.361585145,51600,C,1.010753955,16.4698103
Carnivora,Felidae,Puma,Puma concolor,256,6.587151916,12.60631611,51600,C,1.287377256,13.25269166
Carnivora,Felidae,Puma,Puma concolor,256,5.494573175,10.89431612,51600,C,1.429673364,12.9899253
Carnivora,Felidae,Puma,Puma concolor,256,4.288289486,9.149339647,51600,C,1.470126421,13.32392737
Carnivora,Felidae,Puma,Puma concolor,256,3.044337308,5.022610601,51600,C,1.115973967,23.39496638
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,2.194689045,6.514801025,86034,H,-0.65064759,2.383909912
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,2.102516117,6.49201973,86034,H,-0.577773809,2.369365338
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,1.924499065,6.694275553,86034,H,-0.41476988,2.343355912
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,1.648590983,6.173845911,86034,H,-0.566476937,3.465922388
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,2.046312471,6.520370562,86034,H,-0.231936025,4.013794391
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,1.703771051,5.738691875,86034,H,-0.440587691,2.221134193
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,2.160377659,7.15903006,86034,H,-0.692556817,2.487480418
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,2.346660403,6.867495097,86034,H,-0.62836512,2.844457127
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,32,1.767139543,5.667674796,86034,H,-0.569357474,3.123851437
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,3.302352974,8.818995094,86034,H,-0.649312598,2.359948503
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,3.1090702,9.229082432,86034,H,-0.580757406,2.344128296
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,3.108096809,8.060309775,86034,H,-0.379473383,2.383418036
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,2.395457145,8.31794438,86034,H,-0.555923255,3.366580724
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,2.62717065,8.16233214,86034,H,-0.203242459,4.079210366
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,2.341546497,7.334011355,86034,H,-0.442735701,2.293343276
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,3.290691818,10.0956183,86034,H,-0.680869957,2.597755925
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,3.451870012,10.12246701,86034,H,-0.528293543,2.975767649
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,2.661395307,8.067776416,86034,H,-0.569172747,3.220742247
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,2.956959783,11.31160617,86034,H,0.37537539,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,3.277307022,25.85429108,86034,H,0.442779911,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,2.536297561,18.69869501,86034,H,0.272135849,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,3.257279958,15.79168229,86034,H,0.46495633,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,64,2.109973994,9.119822401,86034,H,0.570656379,0.124137091
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,5.014350046,12.24575034,86034,H,-0.640686329,2.338010812
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,4.393548147,15.31370078,86034,H,-0.585735995,2.324040068
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,4.529136926,15.14416916,86034,H,-0.368526703,2.364086623
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,3.882917453,14.11682373,86034,H,-0.56694709,3.220607692
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,4.257911289,11.51113817,86034,H,-0.238886299,4.270806477
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,3.670092656,10.03432885,86034,H,-0.402382336,2.314211569
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,5.484709254,14.96542587,86034,H,-0.648069854,2.564990445
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,4.742262032,13.41097099,86034,H,-0.524360189,2.803935803
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,3.823642485,11.88400065,86034,H,-0.53659164,3.235878741
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,5.027533885,17.60406255,86034,H,0.336136494,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,4.763431277,27.16752391,86034,H,0.241048271,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,2.999375711,18.86712592,86034,H,0.227395622,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,3.879132283,22.1010303,86034,H,0.448013999,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,128,3.465856398,17.60208326,86034,H,0.553448965,0.18493846
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,6.825416982,20.90802747,86034,H,-0.621701158,2.249278997
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,6.355433678,27.60406765,86034,H,-0.542021144,2.196033672
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,6.292489428,23.14509331,86034,H,-0.335694477,2.357243438
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,5.104061813,19.97758964,86034,H,-0.604739153,3.28294496
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,7.350556257,21.24089025,86034,H,-0.194108427,4.082597309
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,4.126052704,16.06025834,86034,H,-0.367186639,2.519007845
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,5.589609987,21.58169397,86034,H,-0.622350361,2.279384068
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,7.139029268,18.899918,86034,H,-0.552081055,2.981828028
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,6.32188618,14.81718393,86034,H,-0.531992901,3.594032342
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,3.447134763,17.05292449,86034,H,0.249872455,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,5.802697953,28.16822856,86034,H,0.014636605,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,5.499766245,26.25440607,86034,H,0.148818434,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,6.094547712,40.37416867,86034,H,0.295978648,0
Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,256,4.182929047,21.43201798,86034,H,0.366285509,0.21131507
Primates,Cebidae,Saguinus,Saguinus geoffroyi,1,0,0.039722145,487,O,0.102313315,25.45604645
Primates,Cebidae,Saguinus,Saguinus geoffroyi,1,0,0.101590442,487,O,0.281300746,24.60816425
Primates,Cebidae,Saguinus,Saguinus geoffroyi,1,0,0.003163542,487,O,0.357769893,23.99609054
Primates,Cebidae,Saguinus,Saguinus geoffroyi,2,9.49353E-05,0.085903177,487,O,0.060962043,25.56103459
Primates,Cebidae,Saguinus,Saguinus geoffroyi,2,0,0.140250513,487,O,0.281671865,24.6994155
Primates,Cebidae,Saguinus,Saguinus geoffroyi,2,0,0.137278663,487,O,0.327221781,23.78252993
Artiodactyla,Bovidae,Saiga,Saiga tatarica,64,4.281578181,25.61865168,37734,H,-1.446380162,0.772272695
Artiodactyla,Bovidae,Saiga,Saiga tatarica,64,5.706367055,35.0422518,37734,H,-1.44259451,0.724904558
Artiodactyla,Bovidae,Saiga,Saiga tatarica,64,4.240087063,23.93596455,37734,H,-1.435934436,0.85716875
Artiodactyla,Bovidae,Saiga,Saiga tatarica,128,5.398176527,39.04584914,37734,H,-1.448412593,0.721433919
Artiodactyla,Bovidae,Saiga,Saiga tatarica,128,7.226679729,40.92212456,37734,H,-1.455534154,0.802194014
Artiodactyla,Bovidae,Saiga,Saiga tatarica,128,6.830010911,35.24351532,37734,H,-1.45207238,0.865964709
Artiodactyla,Bovidae,Saiga,Saiga tatarica,256,7.684527007,48.45240682,37734,H,-1.456621128,0.673187968
Artiodactyla,Bovidae,Saiga,Saiga tatarica,256,10.23627699,53.83571334,37734,H,-1.465855299,1.022328845
Artiodactyla,Bovidae,Saiga,Saiga tatarica,256,10.6684068,57.2000481,37734,H,-1.469591018,0.900548354
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.064815914,0.657611292,96118,O,0.542206957,6.629218884
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.058843213,0.969280177,96118,O,0.657277486,4.052765106
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.057724096,0.634738,96118,O,0.490176641,4.337931422
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.019274204,0.577357643,96118,O,0.686815138,3.643095427
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.008278445,0.763119238,96118,O,0.661901367,6.973758011
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.060049961,0.761939862,96118,O,0.683616624,4.986367228
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.055583843,0.777580287,96118,O,0.629529779,8.34688441
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.019945056,0.931423944,96118,O,0.613167958,3.794730082
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.11358041,0.924171761,96118,O,0.555987378,5.297420249
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.084216118,0.68932559,96118,O,0.551801058,7.848292302
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.083826897,0.855354974,96118,O,0.534140904,3.350985658
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.061490421,0.652275702,96118,O,0.573909031,3.64985397
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.07157536,0.805872979,96118,O,0.388614063,3.905277322
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.121721121,1.00835669,96118,O,0.286904872,5.741753216
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.013607908,0.30413465,96118,O,0.200689952,5.824711821
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.116936275,0.870849131,96118,O,0.359520017,6.208584124
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.014349997,0.791430083,96118,O,0.606928229,5.334788409
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.089467742,0.892964258,96118,O,0.4860399,6.114747936
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.04132936,0.736934497,96118,O,0.325614364,7.911279427
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.021611078,0.346793669,96118,O,0.495683857,3.164269295
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.065392368,0.445102478,96118,O,0.508431214,7.615631422
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.028748941,0.170430642,96118,O,0.807827014,3.251750266
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.091396367,0.615246666,96118,O,0.868826314,5.185250922
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.028179797,0.454545554,96118,O,0.757445582,3.131084648
Artiodactyla,Suidae,Sus,Sus scrofa,1,0.052282142,0.35496289,96118,O,0.600686728,3.250825535
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.109487375,0.873299189,96118,O,0.565983165,6.635965359
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.195999244,1.320873785,96118,O,0.686213116,4.054299473
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.024422002,1.122191808,96118,O,0.501982399,5.197032066
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.121264321,0.906772937,96118,O,0.522486707,4.341071492
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.079800276,0.80706616,96118,O,0.717189178,3.631023784
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.017792344,1.096416231,96118,O,0.690555164,6.968888361
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.135949335,1.119774561,96118,O,0.712639876,5.003467713
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.116330249,1.146398864,96118,O,0.6576198,8.331867356
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.052883392,1.172039353,96118,O,0.641600469,3.799098757
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.249650594,1.299368739,96118,O,0.58542006,5.304511718
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.185090624,0.979459442,96118,O,0.579064754,7.852719094
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.147558957,1.15484882,96118,O,0.561401206,3.350999156
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.098078081,0.80293592,96118,O,0.601588569,3.648063062
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.119668758,1.119797006,96118,O,0.414338007,3.905762061
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.27658571,1.408976293,96118,O,0.310812068,5.740760946
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.023121667,0.453841936,96118,O,0.225621342,5.82538608
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.237670022,1.169148805,96118,O,0.3839285,6.194032414
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.047346642,0.901537954,96118,O,0.635314403,5.330526426
Artiodactyla,Suidae,Sus,Sus scrofa,2,0.202369737,1.152036431,96118,O,0.511976148,6.097695868
